id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,geometry span,103,73,10,67,419,ship,baseline,monotonic-signal
g002,atlas pressure,73,10,31,95,231,ship,edge,drag-penalty
g003,shader drift,62,16,22,49,185,ship,recovery,confidence-floor
g004,render budget,104,57,40,95,344,ship,negative,lane-boundary
g005,geometry span,40,10,29,80,123,hold,baseline,monotonic-signal
g006,atlas pressure,100,59,25,34,318,ship,edge,drag-penalty
g007,shader drift,89,16,25,58,266,ship,recovery,confidence-floor
g008,render budget,87,67,5,32,345,ship,negative,lane-boundary
g009,geometry span,46,60,39,23,104,hold,baseline,monotonic-signal
g010,atlas pressure,117,24,15,23,353,ship,edge,drag-penalty
g011,shader drift,68,43,26,28,197,ship,recovery,confidence-floor
g012,render budget,91,55,12,35,327,ship,negative,lane-boundary
g013,geometry span,62,29,43,86,172,ship,baseline,monotonic-signal
g014,atlas pressure,95,53,23,73,342,ship,edge,drag-penalty
g015,shader drift,115,33,36,28,298,ship,recovery,confidence-floor
g016,render budget,84,25,44,53,198,ship,negative,lane-boundary
g017,geometry span,72,24,28,27,183,ship,baseline,monotonic-signal
g018,atlas pressure,114,26,22,104,406,ship,edge,drag-penalty
g019,shader drift,94,29,41,104,292,ship,recovery,confidence-floor
g020,render budget,44,68,31,66,173,ship,negative,lane-boundary
g021,geometry span,110,20,28,94,360,ship,baseline,monotonic-signal
g022,atlas pressure,103,34,7,48,370,ship,edge,drag-penalty
g023,shader drift,103,43,40,94,326,ship,recovery,confidence-floor
g024,render budget,106,50,37,79,336,ship,negative,lane-boundary
g025,geometry span,67,47,16,33,233,ship,baseline,monotonic-signal
g026,atlas pressure,51,57,7,57,246,ship,edge,drag-penalty
g027,shader drift,91,30,25,31,259,ship,recovery,confidence-floor
g028,render budget,114,54,14,22,376,ship,negative,lane-boundary
g029,geometry span,85,68,10,22,315,ship,baseline,monotonic-signal
g030,atlas pressure,74,8,10,27,227,ship,edge,drag-penalty
g031,shader drift,72,15,32,34,169,ship,recovery,confidence-floor
g032,render budget,56,21,24,85,202,ship,negative,lane-boundary
g033,geometry span,114,62,42,72,350,ship,baseline,monotonic-signal
g034,atlas pressure,103,15,11,27,318,ship,edge,drag-penalty
g035,shader drift,57,64,39,52,170,ship,recovery,confidence-floor
g036,render budget,81,21,28,26,206,ship,negative,lane-boundary
g037,geometry span,53,72,8,103,310,ship,baseline,monotonic-signal
g038,atlas pressure,42,65,21,103,231,ship,edge,drag-penalty
g039,shader drift,40,29,29,65,127,watch,recovery,confidence-floor
g040,render budget,87,48,13,93,363,ship,negative,lane-boundary
g041,geometry span,70,60,7,47,296,ship,baseline,monotonic-signal
g042,atlas pressure,109,34,26,93,376,ship,edge,drag-penalty
g043,shader drift,44,58,16,78,220,ship,recovery,confidence-floor
g044,render budget,103,38,13,32,340,ship,negative,lane-boundary
g045,geometry span,48,30,34,56,128,watch,baseline,monotonic-signal
g046,atlas pressure,68,29,25,30,188,ship,edge,drag-penalty
g047,shader drift,37,31,22,21,97,hold,recovery,confidence-floor
g048,render budget,113,34,43,21,265,ship,negative,lane-boundary
g049,geometry span,67,73,34,26,198,ship,baseline,monotonic-signal
g050,atlas pressure,47,25,10,33,169,ship,edge,drag-penalty
g051,shader drift,85,39,41,84,255,ship,recovery,confidence-floor
g052,render budget,63,48,37,71,197,ship,negative,lane-boundary
g053,geometry span,56,55,37,26,138,watch,baseline,monotonic-signal
g054,atlas pressure,56,52,17,51,220,ship,edge,drag-penalty
g055,shader drift,59,62,9,25,237,ship,recovery,confidence-floor
g056,render budget,108,35,27,102,380,ship,negative,lane-boundary
g057,geometry span,92,59,38,102,323,ship,baseline,monotonic-signal
g058,atlas pressure,44,73,24,64,197,ship,edge,drag-penalty
g059,shader drift,67,13,13,92,267,ship,recovery,confidence-floor
g060,render budget,38,20,35,46,75,hold,negative,lane-boundary
g061,geometry span,115,26,6,92,445,ship,baseline,monotonic-signal
g062,atlas pressure,113,67,14,77,441,ship,edge,drag-penalty
g063,shader drift,97,20,40,31,222,ship,recovery,confidence-floor
g064,render budget,67,69,34,55,223,ship,negative,lane-boundary
g065,geometry span,56,26,11,29,190,ship,baseline,monotonic-signal
g066,atlas pressure,98,77,43,20,262,ship,edge,drag-penalty
g067,shader drift,34,70,40,20,72,hold,recovery,confidence-floor
g068,render budget,94,34,19,25,284,ship,negative,lane-boundary
g069,geometry span,83,53,10,32,304,ship,baseline,monotonic-signal
g070,atlas pressure,81,65,7,83,370,ship,edge,drag-penalty
g071,shader drift,40,39,28,70,145,watch,recovery,confidence-floor
g072,render budget,111,63,19,25,364,ship,negative,lane-boundary
g073,geometry span,62,43,37,50,168,ship,baseline,monotonic-signal
g074,atlas pressure,85,35,26,24,236,ship,edge,drag-penalty
g075,shader drift,56,34,22,101,237,ship,recovery,confidence-floor
g076,render budget,89,36,22,101,338,ship,negative,lane-boundary
g077,geometry span,109,39,44,63,297,ship,baseline,monotonic-signal
g078,atlas pressure,78,8,36,91,225,ship,edge,drag-penalty
g079,shader drift,66,30,12,45,237,ship,recovery,confidence-floor
g080,render budget,108,44,23,91,390,ship,negative,lane-boundary
g081,geometry span,88,53,9,76,366,ship,baseline,monotonic-signal
g082,atlas pressure,38,60,40,30,84,hold,edge,drag-penalty
g083,shader drift,104,57,20,54,363,ship,recovery,confidence-floor
g084,render budget,97,67,33,28,287,ship,negative,lane-boundary
g085,geometry span,97,40,41,105,313,ship,baseline,monotonic-signal
g086,atlas pressure,100,64,25,105,394,ship,edge,drag-penalty
g087,shader drift,61,8,19,24,158,watch,recovery,confidence-floor
g088,render budget,45,18,38,31,70,hold,negative,lane-boundary
g089,geometry span,85,25,28,82,278,ship,baseline,monotonic-signal
g090,atlas pressure,108,31,25,69,349,ship,edge,drag-penalty
g091,shader drift,79,72,4,24,321,ship,recovery,confidence-floor
g092,render budget,68,25,37,49,167,ship,negative,lane-boundary
g093,geometry span,66,74,34,23,193,ship,baseline,monotonic-signal
g094,atlas pressure,50,31,13,100,242,ship,edge,drag-penalty
g095,shader drift,108,12,4,100,424,ship,recovery,confidence-floor
g096,render budget,97,75,22,62,362,ship,negative,lane-boundary
